"AX","M","El","Z","E","DE","J","Thalf","DThalf"
"87KR",87,"KR","36",5406.34,20,"3/2,5/2,7/2",NA,NA
"87KR",87,"KR","36",5419.9,5,NA,NA,NA
"87KR",87,"KR","36",5424.2,9,NA,NA,NA
"87KR",87,"KR","36",5439.9,9,NA,NA,NA
"87KR",87,"KR","36",5454.9,3,"3/2,5/2,7/2",NA,NA
"87KR",87,"KR","36",5466.79,13,"3/2,5/2,7/2(-)",NA,NA
"87KR",87,"KR","36",5473.74,20,"3/2,5/2,7/2",NA,NA
"87KR",87,"KR","36",5546.7,6,"(5/2-)",NA,NA
"87KR",87,"KR","36",5561.9,9,"5/2-",NA,NA
"87KR",87,"KR","36",5594.7,3,"(5/2-)",NA,NA
"87KR",87,"KR","36",5606.4,5,"3/2-",NA,NA
"87KR",87,"KR","36",5635.2,5,"(5/2-)",NA,NA
"87KR",87,"KR","36",5648.8,9,"(5/2-)",NA,NA
"87KR",87,"KR","36",5659.9,4,"(5/2-)",NA,NA
"87KR",87,"KR","36",5672.3,4,"(5/2-)",NA,NA
"87KR",87,"KR","36",5685.6,3,"(5/2-)",NA,NA
"87KR",87,"KR","36",5698.8,4,"(5/2-)",NA,NA
"87KR",87,"KR","36",5714.5,9,"(5/2-)",NA,NA
"87KR",87,"KR","36",5793.1,4,"(5/2-)",NA,NA
"87RB",87,"RB","37",0,NA,"3/2-","4.97E10 Y",3
"87RB",87,"RB","37",402.588,12,"5/2-",NA,NA
"87RB",87,"RB","37",845.44,4,"(1/2)-",NA,NA
"87RB",87,"RB","37",1389.88,12,"(3/2)-",NA,NA
"87RB",87,"RB","37",1578.05,6,"1/2-,3/2-",NA,NA
"87RB",87,"RB","37",1740.58,5,"(3/2,5/2)-",NA,NA
"87RB",87,"RB","37",2378.38,18,NA,NA,NA
"87RB",87,"RB","37",2414.44,6,"(3/2-)",NA,NA
"87RB",87,"RB","37",2554.82,7,"3/2+,5/2+",NA,NA
"87RB",87,"RB","37",2811.25,14,"3/2+,5/2+",NA,NA
"87RB",87,"RB","37",2960.62,7,"(3/2,5/2)+",NA,NA
"87RB",87,"RB","37",3055.15,24,"3/2,5/2,7/2(-)",NA,NA
"87RB",87,"RB","37",3308.49,12,"3/2+,5/2+",NA,NA
"87SR",87,"SR","38",0,NA,"9/2+",NA,NA
"88BR",88,"BR","35",272.7,3,"(1)",NA,NA
"88BR",88,"BR","35",408.7,3,"(1)",NA,NA
"88BR",88,"BR","35",566,4,"(1)",NA,NA
"88BR",88,"BR","35",1903.72,25,"(1+)",NA,NA
"88BR",88,"BR","35",3154.1,6,"(1+)",NA,NA
"88KR",88,"KR","36",0,NA,"0+",NA,NA
"88KR",88,"KR","36",775.31,4,"2+",NA,NA
"88KR",88,"KR","36",1577.4,4,"2+",NA,NA
"88KR",88,"KR","36",1643.95,5,"4+",NA,NA
"88KR",88,"KR","36",2216.16,4,"2+",NA,NA
"88KR",88,"KR","36",2342.11,5,"(3,4+)",NA,NA
"88KR",88,"KR","36",2370.32,7,NA,NA,NA
"88KR",88,"KR","36",2549.88,8,"(4+)",NA,NA
"88KR",88,"KR","36",2630.87,5,"(3,4+)",NA,NA
"88KR",88,"KR","36",2651.2,5,"2+",NA,NA
"88KR",88,"KR","36",2775.84,9,"0+",NA,NA
"88KR",88,"KR","36",2828.49,6,"(1,2+)",NA,NA
"88KR",88,"KR","36",2875.18,6,"(2+)",NA,NA
"88KR",88,"KR","36",2929.47,9,"(3,4+)",NA,NA
"88KR",88,"KR","36",2945.81,7,"(1,2+)",NA,NA
"88KR",88,"KR","36",3045.03,8,NA,NA,NA
"88KR",88,"KR","36",3113.5,21,"(1,2+)",NA,NA
"88KR",88,"KR","36",3163.5,8,"(3,4+)",NA,NA
"88KR",88,"KR","36",3204.11,11,NA,NA,NA
"88KR",88,"KR","36",3331.59,10,"(1,2+)",NA,NA
"88KR",88,"KR","36",3335.99,8,"(3,4+)",NA,NA
"88KR",88,"KR","36",3341.65,10,"(2+)",NA,NA
"88KR",88,"KR","36",3362.13,7,NA,NA,NA
"88KR",88,"KR","36",3399.47,6,"(1,2+)",NA,NA
"88KR",88,"KR","36",3709.83,9,"(3)",NA,NA
"88KR",88,"KR","36",3770.59,7,"(1-,2+)",NA,NA
"88KR",88,"KR","36",4048.3,3,"(2+)",NA,NA
"88KR",88,"KR","36",4100.31,11,"(3-)",NA,NA
"88KR",88,"KR","36",4268.61,8,"(1-,2,3)",NA,NA
"88KR",88,"KR","36",4287.8,20,"(1,2+)",NA,NA
"88KR",88,"KR","36",4560.12,21,"(1,2,3)",NA,NA
"88KR",88,"KR","36",4562.97,13,"(1,2+)",NA,NA
"88KR",88,"KR","36",4596.84,10,"(1-,2+)",NA,NA
"88KR",88,"KR","36",4707.56,8,"(1-,2+)",NA,NA
"88KR",88,"KR","36",4923.5,9,"(2,3)",NA,NA
"88KR",88,"KR","36",4985.69,14,"(1,2+)",NA,NA
"88KR",88,"KR","36",5019.74,13,"(1,2+)",NA,NA
"88KR",88,"KR","36",5070.31,18,"(2+,3,4+)",NA,NA
"88KR",88,"KR","36",5088.2,4,"(1,2+)",NA,NA
"88KR",88,"KR","36",5270.5,5,"(1,2,3)",NA,NA
"88KR",88,"KR","36",5439.3,5,"(1,2,3)",NA,NA
"88KR",88,"KR","36",5495.83,20,"(1,2,3)",NA,NA
"88KR",88,"KR","36",5503.4,3,"(1,2+)",NA,NA
"88KR",88,"KR","36",5627.1,4,"(1,2,3)",NA,NA
"88KR",88,"KR","36",5693.4,3,"(1,2,3)",NA,NA
"88KR",88,"KR","36",5726.2,3,NA,NA,NA
"88KR",88,"KR","36",5915.02,20,"(1-,2+,3-)",NA,NA
"88KR",88,"KR","36",5972.87,20,"(1,2,3)",NA,NA
"88KR",88,"KR","36",5977.53,23,"(1,2,3)",NA,NA
"88KR",88,"KR","36",5988.5,3,"(1,2,3)",NA,NA
"88KR",88,"KR","36",6034.4,4,"(1,2+)",NA,NA
"88KR",88,"KR","36",6071.2,4,"(1,2+)",NA,NA
"88KR",88,"KR","36",6231.8,3,"(1,2+)",NA,NA
"88KR",88,"KR","36",6539.2,5,"(1,2,3)",NA,NA
"88KR",88,"KR","36",6718.4,4,"(1,2,3)",NA,NA
"88KR",88,"KR","36",6758,5,"(1,2,3)",NA,NA
"88KR",88,"KR","36",6999.5,5,"(1,2+)",NA,NA
"88RB",88,"RB","37",0,NA,"2-",NA,NA
"88RB",88,"RB","37",196.292,8,"(1)-",NA,NA
"88RB",88,"RB","37",390.547,10,"(2-)",NA,NA
"88RB",88,"RB","37",862.349,9,"2-",NA,NA
"88RB",88,"RB","37",1141.36,22,"1-,2-",NA,NA
"88RB",88,"RB","37",1182.09,17,"(0,1,2)",NA,NA
"88RB",88,"RB","37",1441.51,3,"(1,2-)",NA,NA
"88RB",88,"RB","37",1661.15,4,"1-,2-",NA,NA
"88RB",88,"RB","37",1714.714,24,"0-,1-",NA,NA
"88RB",88,"RB","37",1793.3,3,"0-,1-,2-",NA,NA
"88RB",88,"RB","37",1915.52,4,"(1,2)-",NA,NA
"88RB",88,"RB","37",2089.07,13,NA,NA,NA
"88RB",88,"RB","37",2231.761,14,"1+",NA,NA
"88RB",88,"RB","37",2392.147,9,"1+",NA,NA
"88RB",88,"RB","37",2456,16,"(0-,1-)",NA,NA
"88RB",88,"RB","37",2548.42,23,"1+",NA,NA
"88RB",88,"RB","37",2771.11,4,"1+",NA,NA
"88SR",88,"SR","38",0,NA,"0+",NA,NA
"88SR",88,"SR","38",1836.077,21,"2+",NA,NA
"88SR",88,"SR","38",2734.128,12,"3-",NA,NA
"88SR",88,"SR","38",3218.55,4,"2+",NA,NA
"88SR",88,"SR","38",3486.59,5,"1+",NA,NA
"88SR",88,"SR","38",3523.6,5,"(2+)",NA,NA
"88SR",88,"SR","38",3634.76,12,"(3)+",NA,NA
"88SR",88,"SR","38",4035.6,4,"2+",NA,NA
"88SR",88,"SR","38",4224.1,6,NA,NA,NA
"88SR",88,"SR","38",4413.91,3,"(2+)",NA,NA
"88SR",88,"SR","38",4514.017,20,"2-",NA,NA
"88SR",88,"SR","38",4742.56,8,"1-",NA,NA
"88SR",88,"SR","38",4845.65,3,"(3)-",NA,NA
"88SR",88,"SR","38",4853.019,16,"1-",NA,NA
"89KR",89,"KR","36",0,NA,"3/2(+)","3.15 M",4
"89KR",89,"KR","36",28.59,3,"(5/2+)","21 NS",2
"89KR",89,"KR","36",411.42,3,NA,NA,NA
"89KR",89,"KR","36",982.07,4,"(9/2+)",NA,NA
"89KR",89,"KR","36",991.36,4,NA,NA,NA
"89KR",89,"KR","36",1026.54,3,NA,NA,NA
"89KR",89,"KR","36",1097.835,25,NA,NA,NA
"89KR",89,"KR","36",1379.9,3,NA,NA,NA
"89KR",89,"KR","36",1482.94,3,NA,NA,NA
"89KR",89,"KR","36",1536.37,4,NA,NA,NA
"89KR",89,"KR","36",1833.89,8,NA,NA,NA
"89KR",89,"KR","36",1887.63,5,NA,NA,NA
"89KR",89,"KR","36",1894.59,7,NA,NA,NA
"89KR",89,"KR","36",1957.19,9,NA,NA,NA
"89KR",89,"KR","36",2038.82,5,NA,NA,NA
"89KR",89,"KR","36",2062.76,6,NA,NA,NA
"89KR",89,"KR","36",2104.43,6,NA,NA,NA
"89KR",89,"KR","36",2108.15,6,NA,NA,NA
"89KR",89,"KR","36",2146.99,6,NA,NA,NA
"89KR",89,"KR","36",2216.64,7,NA,NA,NA
"89KR",89,"KR","36",2298.48,8,NA,NA,NA
"89KR",89,"KR","36",2426.32,14,NA,NA,NA
"89KR",89,"KR","36",2735.45,21,NA,NA,NA
"89KR",89,"KR","36",2976.5,11,NA,NA,NA
"89KR",89,"KR","36",3318.4,3,NA,NA,NA
"89KR",89,"KR","36",3753.91,10,NA,NA,NA
"89KR",89,"KR","36",3992.16,11,NA,NA,NA
"89KR",89,"KR","36",4114.72,7,NA,NA,NA
"89KR",89,"KR","36",4165.89,10,NA,NA,NA
"89KR",89,"KR","36",4185.66,18,NA,NA,NA
"89KR",89,"KR","36",4232.48,8,NA,NA,NA
"89KR",89,"KR","36",4238.45,22,NA,NA,NA
"89KR",89,"KR","36",4248.8,3,NA,NA,NA
"89KR",89,"KR","36",4288.86,23,NA,NA,NA
"89KR",89,"KR","36",4319.1,3,NA,NA,NA
"89KR",89,"KR","36",4381.7,7,NA,NA,NA
"89KR",89,"KR","36",4403,4,NA,NA,NA
"89KR",89,"KR","36",4510.5,4,NA,NA,NA
"89KR",89,"KR","36",4515.97,18,NA,NA,NA
"89KR",89,"KR","36",4530.3,3,NA,NA,NA
"89KR",89,"KR","36",4610.7,4,NA,NA,NA
"89KR",89,"KR","36",4673.1,4,NA,NA,NA
"89KR",89,"KR","36",4707.3,4,NA,NA,NA
"89RB",89,"RB","37",0,NA,"3/2-","15.32 M",10
"89RB",89,"RB","37",220.948,9,"5/2(-)",NA,NA
"89RB",89,"RB","37",497.4,17,"(1/2-)",NA,NA
"89RB",89,"RB","37",577.07,5,"(3/2,5/2,7/2-)",NA,NA
"89RB",89,"RB","37",586,3,"7/2(-)",NA,NA
"89RB",89,"RB","37",867.11,6,"(1/2:7/2-)",NA,NA
"89RB",89,"RB","37",931.01,5,"(5/2+,7/2-)",NA,NA
"89RB",89,"RB","37",997.48,5,"(7/2-)",NA,NA
"89RB",89,"RB","37",1195.36,5,"(9/2+)",NA,NA
"89RB",89,"RB","37",1324.35,4,"(3/2-,5/2-)",NA,NA
"89RB",89,"RB","37",1340.06,18,"(3/2-,5/2,7/2-)",NA,NA
"89RB",89,"RB","37",1488.31,10,"(3/2-,5/2,7/2-)",NA,NA
"89RB",89,"RB","37",1530.24,7,"(3/2-,5/2,7/2-)",NA,NA
"89RB",89,"RB","37",1693.78,4,"(5/2+)",NA,NA
"89RB",89,"RB","37",1821.69,6,"(5/2+,7/2-)",NA,NA
"89RB",89,"RB","37",1864.74,8,"(5/2+)",NA,NA
"89RB",89,"RB","37",1998.55,5,"(3/2-,5/2-)",NA,NA
"89RB",89,"RB","37",2141.35,15,"(3/2-,5/2,7/2-)",NA,NA
"89RB",89,"RB","37",2159.98,4,"(5/2+)",NA,NA
"89RB",89,"RB","37",2218.71,15,NA,NA,NA
"89RB",89,"RB","37",2269.7,4,NA,NA,NA
"89RB",89,"RB","37",2365.25,16,NA,NA,NA
"89RB",89,"RB","37",2387.98,15,"(1/2-:7/2-)",NA,NA
"89RB",89,"RB","37",2400.9,5,"1/2,3/2,5/2(-)",NA,NA
"89RB",89,"RB","37",2598.1,4,"(3/2-,5/2)",NA,NA
"89RB",89,"RB","37",2782.04,7,"(3/2-,5/2)",NA,NA
"89RB",89,"RB","37",2788.73,25,"(3/2-,5/2,7/2-)",NA,NA
"89RB",89,"RB","37",2866.13,6,"(3/2-,5/2)",NA,NA
"89RB",89,"RB","37",3017.53,11,"1/2,3/2,5/2",NA,NA
"89RB",89,"RB","37",3249.96,20,NA,NA,NA
"89RB",89,"RB","37",3327.93,8,"(3/2-,5/2)",NA,NA
"89RB",89,"RB","37",3361.4,9,"(3/2-,5/2)",NA,NA
"89RB",89,"RB","37",3370.81,9,"1/2,3/2,5/2",NA,NA
"89RB",89,"RB","37",3465.07,20,"(3/2-,5/2)",NA,NA
"89RB",89,"RB","37",3532.88,14,"(3/2-,5/2)",NA,NA
"89RB",89,"RB","37",3717.42,13,"(5/2+)",NA,NA
"89RB",89,"RB","37",3719.95,15,"(3/2-,5/2)",NA,NA
"89RB",89,"RB","37",3833.9,3,"1/2,3/2,5/2",NA,NA
"89RB",89,"RB","37",3898.8,3,"1/2,3/2,5/2",NA,NA
"89RB",89,"RB","37",3965.54,18,"1/2(+),3/2,5/2",NA,NA
"89RB",89,"RB","37",3977.38,21,"1/2,3/2,5/2",NA,NA
"89RB",89,"RB","37",4048.63,15,"(3/2-,5/2)",NA,NA
"89RB",89,"RB","37",4058.5,3,NA,NA,NA
"89RB",89,"RB","37",4080.9,15,"(1/2+,3/2+,5/2+)",NA,NA
"89RB",89,"RB","37",4143.89,17,"(1/2+,3/2+,5/2+)",NA,NA
"89RB",89,"RB","37",4198.6,4,"1/2,3/2,5/2",NA,NA
"89RB",89,"RB","37",4216.9,4,"1/2,3/2,5/2",NA,NA
"89RB",89,"RB","37",4230.7,4,"1/2(+),3/2,5/2",NA,NA
"89RB",89,"RB","37",4307.2,4,"(3/2-,5/2)",NA,NA
"89RB",89,"RB","37",4338.75,21,"(3/2-,5/2)",NA,NA
"89RB",89,"RB","37",4340.5,4,"(1/2+,3/2+,5/2+)",NA,NA
"89RB",89,"RB","37",4367.37,13,"(5/2+)",NA,NA
"89RB",89,"RB","37",4404.62,23,"(3/2+,5/2+)",NA,NA
"89RB",89,"RB","37",4478.15,22,"(1/2+,3/2+,5/2+)",NA,NA
"89RB",89,"RB","37",4487.8,4,"(5/2+)",NA,NA
"89RB",89,"RB","37",4631.25,16,"(5/2+)",NA,NA
"89RB",89,"RB","37",4686.2,5,"(1/2+,3/2+,5/2+)",NA,NA
"89SR",89,"SR","38",0,NA,"5/2+","50.563 D",25
"89SR",89,"SR","38",1031.98,5,"1/2+",NA,NA
"89SR",89,"SR","38",1473.41,12,"(7/2)+",NA,NA
"89SR",89,"SR","38",1940.2,12,"5/2+",NA,NA
"89SR",89,"SR","38",2007.63,6,"3/2+",NA,NA
"89SR",89,"SR","38",2057.4,5,"(1/2+,3/2,5/2+)",NA,NA
"89SR",89,"SR","38",2280.14,5,"(1/2)-",NA,NA
"89SR",89,"SR","38",2451.62,9,"3/2+",NA,NA
"89SR",89,"SR","38",2570.08,6,"(3/2)-",NA,NA
"89SR",89,"SR","38",2707.14,11,"(5/2-)",NA,NA
"89SR",89,"SR","38",3227.89,6,"(3/2)-",NA,NA
"89SR",89,"SR","38",3303.13,24,"(3/2,5/2,7/2+)",NA,NA
"89SR",89,"SR","38",3508.71,9,"(3/2)+",NA,NA
"89SR",89,"SR","38",3651.71,19,"1/2(+),3/2,5/2",NA,NA
"89SR",89,"SR","38",3845.7,4,"5/2+",NA,NA
"89SR",89,"SR","38",3850,50,NA,NA,NA
"89SR",89,"SR","38",3987.8,4,"1/2(+),3/2,5/2(+)",NA,NA
"89SR",89,"SR","38",4050,3,"1/2+",NA,NA
"89SR",89,"SR","38",4093.8,6,"1/2(+),3/2,5/2",NA,NA
"89Y",89,"Y","39",0,NA,"1/2-","STABLE",NA
"89Y",89,"Y","39",908.96,25,"9/2+",NA,NA
"90KR",90,"KR","36",0,NA,"0+","32.32 S",9
"90KR",90,"KR","36",707.13,5,"(2+)",NA,NA
"90KR",90,"KR","36",1362.25,6,NA,NA,NA
"90KR",90,"KR","36",1830.5,16,NA,NA,NA
"90KR",90,"KR","36",1940.33,8,NA,NA,NA
"90KR",90,"KR","36",2103.13,9,NA,NA,NA
"90KR",90,"KR","36",2147.81,10,NA,NA,NA
"90KR",90,"KR","36",2193.1,4,NA,NA,NA
"90KR",90,"KR","36",2249.34,14,NA,NA,NA
"90KR",90,"KR","36",2318.09,8,NA,NA,NA
"90KR",90,"KR","36",2536.05,21,NA,NA,NA
"90KR",90,"KR","36",2543.7,10,NA,NA,NA
"90KR",90,"KR","36",2595.94,14,NA,NA,NA
"90KR",90,"KR","36",2685.83,14,NA,NA,NA
"90KR",90,"KR","36",2687.31,13,NA,NA,NA
"90KR",90,"KR","36",2730.76,17,NA,NA,NA
"90KR",90,"KR","36",2747.94,15,NA,NA,NA
"90KR",90,"KR","36",2780.6,10,NA,NA,NA
"90KR",90,"KR","36",2828.26,22,NA,NA,NA
"90KR",90,"KR","36",2864.15,20,NA,NA,NA
"90KR",90,"KR","36",2987.31,12,NA,NA,NA
"90KR",90,"KR","36",3140.25,16,NA,NA,NA
"90KR",90,"KR","36",3231.44,18,NA,NA,NA
"90KR",90,"KR","36",3285.1,17,NA,NA,NA
"90KR",90,"KR","36",3318.4,3,NA,NA,NA
"90KR",90,"KR","36",3372.6,3,NA,NA,NA
"90KR",90,"KR","36",3508.2,3,NA,NA,NA
"90KR",90,"KR","36",4291,3,NA,NA,NA
"90KR",90,"KR","36",4546.6,5,NA,NA,NA
"90KR",90,"KR","36",4785.78,22,NA,NA,NA
"90KR",90,"KR","36",5004.4,3,NA,NA,NA
"90KR",90,"KR","36",5080,5,NA,NA,NA
"90KR",90,"KR","36",5385.4,6,NA,NA,NA
"90KR",90,"KR","36",5683.3,5,NA,NA,NA
"90KR",90,"KR","36",5730.1,4,NA,NA,NA
"90RB",90,"RB","37",0,NA,"0-","158 S",5
"90RB",90,"RB","37",121.79,3,"1-",NA,NA
"90RB",90,"RB","37",227.83,3,"2-",NA,NA
"90RB",90,"RB","37",242.19,3,NA,NA,NA
"90RB",90,"RB","37",356.23,3,NA,NA,NA
"90RB",90,"RB","37",536.91,6,NA,NA,NA
"90RB",90,"RB","37",614.42,4,NA,NA,NA
"90RB",90,"RB","37",661.28,3,NA,NA,NA
"90RB",90,"RB","37",676.1,5,NA,NA,NA
"90RB",90,"RB","37",712.46,8,NA,NA,NA
"90RB",90,"RB","37",740.87,5,NA,NA,NA
"90RB",90,"RB","37",838.2,4,NA,NA,NA
"90RB",90,"RB","37",933.08,6,NA,NA,NA
"90RB",90,"RB","37",1102.19,6,NA,NA,NA
"90RB",90,"RB","37",1153.41,7,NA,NA,NA
"90RB",90,"RB","37",1400.6,4,NA,NA,NA
"90RB",90,"RB","37",1462.97,16,NA,NA,NA
"90RB",90,"RB","37",1688.17,18,NA,NA,NA
"90RB",90,"RB","37",1780.01,3,"1+",NA,NA
"90RB",90,"RB","37",1901.63,12,NA,NA,NA
"90RB",90,"RB","37",2127.58,5,"1+",NA,NA
"90RB",90,"RB","37",2271.34,9,NA,NA,NA
"90RB",90,"RB","37",2433.59,19,NA,NA,NA
"90RB",90,"RB","37",3083.07,7,"1+",NA,NA
"90RB",90,"RB","37",3093.74,12,"1+",NA,NA
"90RB",90,"RB","37",3238.68,14,"1+",NA,NA
"90RB",90,"RB","37",3475.6,4,NA,NA,NA
"90RB",90,"RB","37",3625.2,4,"1+",NA,NA
"90RB",90,"RB","37",3703.98,20,"1+",NA,NA
"90RB",90,"RB","37",3878.6,3,"1+",NA,NA
"90RB",90,"RB","37",3881.3,3,"1+",NA,NA
"90SR",90,"SR","38",0,NA,"0+","28.74 Y",4
"90SR",90,"SR","38",831.68,4,"2+","7 PS",2
"90SR",90,"SR","38",1892.36,5,"2+","2 PS",1
"90SR",90,"SR","38",2497.31,7,"2,3","3 PS",NA
"90SR",90,"SR","38",2570.62,9,NA,"10 PS",7
"90SR",90,"SR","38",2674,5,NA,NA,NA
"90SR",90,"SR","38",2927.71,9,NA,NA,NA
"90SR",90,"SR","38",3032.87,8,NA,"1 PS",NA
"90SR",90,"SR","38",3039.26,8,NA,NA,NA
"90SR",90,"SR","38",3383.41,8,NA,NA,NA
"90SR",90,"SR","38",3954.33,19,NA,NA,NA
"90SR",90,"SR","38",4019.4,4,NA,NA,NA
"90SR",90,"SR","38",4037.12,10,NA,NA,NA
"90SR",90,"SR","38",4135.63,10,"2+",NA,NA
"90SR",90,"SR","38",4137.6,9,NA,NA,NA
"90SR",90,"SR","38",4148.86,8,NA,NA,NA
"90SR",90,"SR","38",4366.05,12,NA,NA,NA
"90SR",90,"SR","38",4580.8,3,NA,NA,NA
"90SR",90,"SR","38",4646.35,15,NA,NA,NA
"90SR",90,"SR","38",4790.3,5,NA,NA,NA
"90SR",90,"SR","38",4919.06,20,NA,NA,NA
"90SR",90,"SR","38",4973.99,18,NA,NA,NA
"90SR",90,"SR","38",5041.01,13,NA,NA,NA
"90SR",90,"SR","38",5187.52,7,NA,NA,NA
"90SR",90,"SR","38",5254.32,12,NA,NA,NA
"90SR",90,"SR","38",5333.15,24,NA,NA,NA
"90SR",90,"SR","38",5426.66,14,NA,NA,NA
"90SR",90,"SR","38",5600.3,5,NA,NA,NA
"90SR",90,"SR","38",5623.3,3,NA,NA,NA
"90SR",90,"SR","38",831.67,4,"2+","7 PS",2
"90SR",90,"SR","38",1655.89,7,"4+","12 PS",2
"90SR",90,"SR","38",1892.34,5,"2+","2 PS",1
"90SR",90,"SR","38",2207.01,5,"3-","1 PS",NA
"90SR",90,"SR","38",2497.3,6,"2,3","3 PS",NA
"90SR",90,"SR","38",2527.9,8,"3-,4+","6 PS",NA
"90SR",90,"SR","38",2570.59,9,NA,"10 PS",7
"90SR",90,"SR","38",2927.68,8,NA,NA,NA
"90SR",90,"SR","38",3032.85,8,NA,"1 PS",NA
"90SR",90,"SR","38",3039.25,8,NA,NA,NA
"90SR",90,"SR","38",3144.9,4,NA,NA,NA
"90SR",90,"SR","38",3449.81,6,NA,"4 PS",NA
"90SR",90,"SR","38",3555.87,18,NA,NA,NA
"90SR",90,"SR","38",3584.41,8,NA,NA,NA
"90SR",90,"SR","38",3954.3,2,NA,NA,NA
"90SR",90,"SR","38",4036.86,13,NA,NA,NA
"90SR",90,"SR","38",4148.8,10,NA,NA,NA
"90SR",90,"SR","38",4335.35,8,NA,NA,NA
"90SR",90,"SR","38",4404.6,18,NA,NA,NA
"90SR",90,"SR","38",4430.9,3,NA,NA,NA
"90SR",90,"SR","38",4685.5,3,NA,NA,NA
"90SR",90,"SR","38",4804,5,NA,NA,NA
"90SR",90,"SR","38",4805.1,23,NA,NA,NA
"90SR",90,"SR","38",4808.5,24,NA,NA,NA
"90SR",90,"SR","38",4854.3,4,NA,NA,NA
"90SR",90,"SR","38",4947.4,4,NA,NA,NA
"90SR",90,"SR","38",5024.52,24,NA,NA,NA
"90SR",90,"SR","38",5026.8,3,NA,NA,NA
"90SR",90,"SR","38",5041.42,12,NA,NA,NA
"90SR",90,"SR","38",5089.44,16,NA,NA,NA
"90SR",90,"SR","38",5239.2,5,NA,NA,NA
"90SR",90,"SR","38",5285.87,20,NA,NA,NA
"90SR",90,"SR","38",5431.1,3,NA,NA,NA
"90SR",90,"SR","38",5557.8,3,NA,NA,NA
"90SR",90,"SR","38",5785.1,8,NA,NA,NA
"90SR",90,"SR","38",5822,5,NA,NA,NA
"90SR",90,"SR","38",5827.9,4,NA,NA,NA
"90Y",90,"Y","39",0,NA,"2-","64.10 H",8
"90ZR",90,"ZR","40",0,NA,"0+","STABLE",NA
"90ZR",90,"ZR","40",1760.72,20,"0+",NA,NA
"90ZR",90,"ZR","40",2186.282,10,"2+",NA,NA
"90ZR",90,"ZR","40",2318.99,2,"5-","809.2 MS",20
"91KR",91,"KR","36",300,NA,NA,NA,NA
"91KR",91,"KR","36",782,NA,NA,NA,NA
"91KR",91,"KR","36",844,NA,NA,NA,NA
"91KR",91,"KR","36",1121,NA,NA,NA,NA
"91KR",91,"KR","36",1422,NA,NA,NA,NA
"91KR",91,"KR","36",1917,NA,NA,NA,NA
"91KR",91,"KR","36",2145,NA,NA,NA,NA
"91KR",91,"KR","36",3675,NA,NA,NA,NA
"91KR",91,"KR","36",3735,NA,NA,NA,NA
"91KR",91,"KR","36",3774,NA,NA,NA,NA
"91KR",91,"KR","36",3920,NA,NA,NA,NA
"91KR",91,"KR","36",4153,NA,NA,NA,NA
"91KR",91,"KR","36",4453,NA,NA,NA,NA
"91RB",91,"RB","37",0,NA,"3/2(-)","58.4 S",4
"91RB",91,"RB","37",108.788,6,"(5/2-)","0.8 NS",3
"91RB",91,"RB","37",502.04,9,NA,NA,NA
"91RB",91,"RB","37",506.593,9,"LE7/2(-)","0.3 NS",NA
"91RB",91,"RB","37",555.55,4,NA,NA,NA
"91RB",91,"RB","37",662.42,7,NA,NA,NA
"91RB",91,"RB","37",721.66,4,"(LE7/2-)","0.4 NS",NA
"91RB",91,"RB","37",1133.79,6,"(9/2+)","17.0 NS",8
"91RB",91,"RB","37",1136.74,6,NA,NA,NA
"91RB",91,"RB","37",1178.07,6,NA,NA,NA
"91RB",91,"RB","37",1211.1,9,NA,NA,NA
"91RB",91,"RB","37",1267.69,6,NA,NA,NA
"91RB",91,"RB","37",1304.25,6,NA,NA,NA
"91RB",91,"RB","37",1324.27,9,NA,NA,NA
"91RB",91,"RB","37",1401.83,12,NA,NA,NA
"91RB",91,"RB","37",1501.63,6,"3/2,5/2,7/2",NA,NA
"91RB",91,"RB","37",1547.65,12,NA,NA,NA
"91RB",91,"RB","37",1615.22,6,"3/2,5/2,7/2","0.5 NS",NA
"91RB",91,"RB","37",1637.07,14,NA,NA,NA
"91RB",91,"RB","37",1775.49,14,NA,NA,NA
"91RB",91,"RB","37",1779.05,13,NA,NA,NA
"91RB",91,"RB","37",1975.2,12,NA,NA,NA
"91RB",91,"RB","37",2002.81,13,NA,NA,NA
"91RB",91,"RB","37",2089.81,6,"3/2,5/2,7/2",NA,NA
"91RB",91,"RB","37",2195.79,12,NA,NA,NA
"91RB",91,"RB","37",2377.29,18,NA,NA,NA
"91RB",91,"RB","37",2381.6,15,"3/2,5/2,7/2",NA,NA
"91RB",91,"RB","37",2490.14,8,"3/2,5/2,7/2",NA,NA
"91RB",91,"RB","37",2559.45,15,"3/2,5/2,7/2",NA,NA
"91RB",91,"RB","37",2593.21,9,"3/2,5/2,7/2(-)",NA,NA
"91RB",91,"RB","37",2686.8,19,"3/2,5/2,7/2",NA,NA
"91RB",91,"RB","37",2729.16,19,"3/2,5/2,7/2",NA,NA
"91RB",91,"RB","37",2844.56,12,"3/2,5/2,7/2",NA,NA
"91RB",91,"RB","37",2861.56,8,"3/2(+) TO 7/2(+)",NA,NA
"91RB",91,"RB","37",2919.99,12,"3/2,5/2,7/2",NA,NA
"91RB",91,"RB","37",2926.9,3,NA,NA,NA
"91RB",91,"RB","37",2964.13,13,"3/2,5/2,7/2",NA,NA
"91RB",91,"RB","37",2979.75,13,"3/2,5/2,7/2",NA,NA
