"Key","M","El","Z","E","DE","J","Thalf","DThalf"
"175HF",175,"HF",0,1746.8,5,"(5/2+,7/2+,9/2+)  ","          ",NA
"175HF",175,"HF",0,1793.29,21,"(5/2+)            ","          ",NA
"175HF",175,"HF",0,1802.9,3,"(9/2-)            ","          ",NA
"175HF",175,"HF",0,1818.37,23,"(9/2+)            ","          ",NA
"175HF",175,"HF",0,1825.79,23,"(7/2+)            ","          ",NA
"175HF",175,"HF",0,1887.8,3,"                  ","          ",NA
"175HF",175,"HF",0,1893.87,24,"(9/2+)            ","          ",NA
"175OS",175,"OS",0,504.2,3,"                  ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"176YB",176,"YB",0,0,NA,"   0+             ","          ",NA
"176YB",176,"YB",0,82.1,NA,"   2+             ","1.76 NS   ",5
"176HF",176,"HF",0,0,NA,"        0+        ","          ",NA
"176HF",176,"HF",0,88.35,3,"        2+        ","1.43 NS   ",4
"176HF",176,"HF",0,1149.91,8,"        0+        ","          ",NA
"176HF",176,"HF",0,1226.63,5,"        2+        ","0.8 PS    ",1
"176HF",176,"HF",0,1247.69,4,"        2-        ","4.66 NS   ",17
"176HF",176,"HF",0,1293.14,8,"        0+        ","          ",NA
"176HF",176,"HF",0,1341.31,4,"        2+        ","0.29 PS   ",3
"176HF",176,"HF",0,1379.4,5,"        2+        ","          ",NA
"176HF",176,"HF",0,1445.82,5,"        3+        ","          ",NA
"176HF",176,"HF",0,1577.63,5,"       (3+)       ","          ",NA
"176HF",176,"HF",0,1643.41,4,"        1-        ","          ",NA
"176HF",176,"HF",0,1672.36,4,"       (1)+       ","          ",NA
"176HF",176,"HF",0,1704.62,6,"       (2+)       ","          ",NA
"176HF",176,"HF",0,1710.24,5,"       (3-)       ","          ",NA
"176HF",176,"HF",0,1722.05,5,"        1-        ","          ",NA
"176HF",176,"HF",0,1767.52,7,"       2-,3-      ","          ",NA
"176HF",176,"HF",0,1786.13,8,"                  ","          ",NA
"176HF",176,"HF",0,1818.91,6,"       (0)-       ","          ",NA
"176HF",176,"HF",0,1854.03,7,"                  ","          ",NA
"176HF",176,"HF",0,1856.91,5,"       (2)-       ","          ",NA
"176HF",176,"HF",0,1862.82,5,"        1+        ","          ",NA
"176HF",176,"HF",0,1912.02,5,"       (2)+       ","          ",NA
"176HF",176,"HF",0,1924.57,6,"       (2,3)-     ","          ",NA
"176HF",176,"HF",0,1958.19,4,"        2-        ","          ",NA
"176HF",176,"HF",0,2044.82,6,"       (1+)       ","          ",NA
"176HF",176,"HF",0,2066.28,9,"       (+)        ","          ",NA
"176HF",176,"HF",0,2265.28,5,"       (2)-       ","          ",NA
"176HF",176,"HF",0,2280.83,9,"                  ","          ",NA
"176HF",176,"HF",0,2307.78,6,"                  ","          ",NA
"176HF",176,"HF",0,2308.34,5,"      1-,2-,3-    ","          ",NA
"176HF",176,"HF",0,2405.37,7,"                  ","          ",NA
"176HF",176,"HF",0,2432.32,7,"        -         ","          ",NA
"176HF",176,"HF",0,2470.84,5,"2-                ","          ",NA
"176HF",176,"HF",0,2602.18,9,"                  ","          ",NA
"176HF",176,"HF",0,2762.5,8,"                  ","          ",NA
"176HF",176,"HF",0,2791.67,7,"                  ","          ",NA
"176HF",176,"HF",0,2817.55,5,"       (2)+       ","          ",NA
"176HF",176,"HF",0,2878.32,7,"                  ","          ",NA
"176HF",176,"HF",0,2912.27,6,"       (0)-       ","          ",NA
"176HF",176,"HF",0,2920.27,7,"        1-        ","          ",NA
"176HF",176,"HF",0,2921.01,8,"      1+,2+       ","          ",NA
"176HF",176,"HF",0,2944.19,5,"        2-        ","          ",NA
"176HF",176,"HF",0,2969.02,6,"       (2-)       ","          ",NA
"176W",176,"W",0,109.1,8," 2+               ","          ",NA
"176W",176,"W",0,349.4,9," 4+               ","          ",NA
"176W",176,"W",0,700.8,10," 6+               ","          ",NA
"176W",176,"W",0,844.1,13," 0+               ","          ",NA
"176W",176,"W",0,931.4,10," 2+               ","          ",NA
"176W",176,"W",0,1041.6,8," 2+               ","          ",NA
"176W",176,"W",0,1118.1,10," 4+               ","          ",NA
"176W",176,"W",0,1128.9,9," 2-               ","          ",NA
"176W",176,"W",0,1180.3,10," 3+               ","          ",NA
"176W",176,"W",0,1198.3,10," 3-               ","          ",NA
"176W",176,"W",0,1303.2,10," 4-               ","          ",NA
"176W",176,"W",0,1322.4,11," 4+               ","          ",NA
"176W",176,"W",0,1397.6,11," 6+               ","          ",NA
"176W",176,"W",0,1402,10," 5-               ","          ",NA
"176W",176,"W",0,1438.2,13,"                  ","          ",NA
"176W",176,"W",0,1497.4,10,"                  ","          ",NA
"176W",176,"W",0,1519.2,11," 5+               ","          ",NA
"176W",176,"W",0,1526.4,13,"                  ","          ",NA
"176W",176,"W",0,1539.2,13,"                  ","          ",NA
"176W",176,"W",0,1586.4,14,"                  ","          ",NA
"176W",176,"W",0,1587.8,11,"                  ","          ",NA
"176W",176,"W",0,1591,14,"                  ","          ",NA
"176W",176,"W",0,1595.4,12,"                  ","          ",NA
"176W",176,"W",0,1658.9,14,"                  ","          ",NA
"176W",176,"W",0,1661,11," (3,4,5)-         ","          ",NA
"176W",176,"W",0,1683.9,13,"                  ","          ",NA
"176W",176,"W",0,1686.5,11,"                  ","          ",NA
"176W",176,"W",0,1701.6,13,"                  ","          ",NA
"176W",176,"W",0,1709.7,11,"                  ","          ",NA
"176W",176,"W",0,1736.7,13,"                  ","          ",NA
"176W",176,"W",0,1745.4,14,"                  ","          ",NA
"176W",176,"W",0,1887.1,11,"                  ","          ",NA
"176W",176,"W",0,1924.1,14,"                  ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"177HF",177,"HF",0,0,NA," 7/2-             ","STABLE    ",NA
"177HF",177,"HF",0,112.9498,4," 9/2-             ","0.541 NS  ",14
"177HF",177,"HF",0,249.6744,4," 11/2-            ","107 PS    ",10
"177HF",177,"HF",0,321.3162,4," 9/2+             ","  0.665 NS",16
"177HF",177,"HF",0,426.6752,4," 11/2+            "," 40 PS    ",3
"177HF",177,"HF",0,508.13,5,"  5/2-            ","          ",NA
"177HF",177,"HF",0,604.49,5,"  7/2-            ","          ",NA
"177HF",177,"HF",0,745.91,5," (7/2)+           ","          ",NA
"177HF",177,"HF",0,805.75,7,"  3/2-            ","          ",NA
"177HF",177,"HF",0,847.41,5," 9/2+             ","          ",NA
"177HF",177,"HF",0,948.09,15,"  (3/2-,5/2,7/2-) ","          ",NA
"177HF",177,"HF",0,1002.83,5,"   (7/2-)         ","          ",NA
"177HF",177,"HF",0,1057.74,5,"  7/2-            ","          ",NA
"177TA",177,"TA",0,216.61,6,"   1/2-           ","0.72 NS   ",4
"177TA",177,"TA",0,372.57,6,"   3/2-           ","0.1 NS    ",NA
"177TA",177,"TA",0,487.64,6,"   1/2+           ","26 NS     ",3
"177TA",177,"TA",0,497.44,6,"   3/2+           ","0.44 NS   ",2
"177TA",177,"TA",0,573.01,13,"   (1/2)+         ","          ",NA
"177TA",177,"TA",0,639.98,6,"    5/2+          ","          ",NA
"177TA",177,"TA",0,690.28,10,"    (3/2)-        ","          ",NA
"177TA",177,"TA",0,864.97,6,"    3/2+          ","          ",NA
"177TA",177,"TA",0,1044.8,11,"   3/2-           ","          ",NA
"177TA",177,"TA",0,1094.03,11,"   (1/2)-         ","          ",NA
"177TA",177,"TA",0,1253.08,9,"   3/2-           ","          ",NA
"177TA",177,"TA",0,1476.31,10,"   (3/2)-         ","          ",NA
"177TA",177,"TA",0,1476.58,13,"   (3/2)+         ","          ",NA
"177TA",177,"TA",0,1487.72,17,"   (1/2)-         ","          ",NA
"177TA",177,"TA",0,1512.44,10,"   (1/2)-         ","          ",NA
"177TA",177,"TA",0,1543.46,14,"   3/2-           ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"178HF",178,"HF",0,1147.381,21,"8-                ","4.0 S     ",2
"178HF",178,"HF",0,1478.989,21,"8-                ","          ",NA
"178HF",178,"HF",0,0,NA,"0+                ","          ",NA
"178HF",178,"HF",0,93.14,4,"2+                ","1.50 NS   ",3
"178HF",178,"HF",0,1174.61,6,"2+                ","          ",NA
"178HF",178,"HF",0,1199.22,8,"0+                ","          ",NA
"178HF",178,"HF",0,1276.54,5,"2+                ","          ",NA
"178HF",178,"HF",0,1309.92,7,"1-                ","          ",NA
"178HF",178,"HF",0,1362.37,9,"2-                ","          ",NA
"178HF",178,"HF",0,1433.99,10,"0+                ","          ",NA
"178HF",178,"HF",0,1443.83,8,"0+                ","          ",NA
"178HF",178,"HF",0,1496.01,7,"2+                ","          ",NA
"178HF",178,"HF",0,1513.65,8,"                  ","          ",NA
"178HF",178,"HF",0,1561.27,5,"2+                ","          ",NA
"178HF",178,"HF",0,1566.46,11,"2-                ","          ",NA
"178HF",178,"HF",0,1771.93,19,"0+                ","          ",NA
"178TA",178,"TA",0,NA,NA,"(1+)              ","9.31 M    ",3
"178W",178,"W",0,106.03,11," 2+               ","          ",NA
"178W",178,"W",0,343.01,12," 4+               ","          ",NA
"178W",178,"W",0,694.58,15," 6+               ","          ",NA
"178W",178,"W",0,1044.82,17," 2-               ","          ",NA
"178W",178,"W",0,1082.62,14," 2+               ","          ",NA
"178W",178,"W",0,1110.65,13," 2+               ","          ",NA
"178W",178,"W",0,1120.54,17," 3-               ","          ",NA
"178W",178,"W",0,1225.7,19," 4-               ","          ",NA
"178W",178,"W",0,1236.7,16," 3+               ","          ",NA
"178W",178,"W",0,1275.39,15," 4+               ","          ",NA
"178W",178,"W",0,1294.57,15," 0+               ","          ",NA
"178W",178,"W",0,1345.01,17," 5-               ","          ",NA
"178W",178,"W",0,1380.41,16," 4+               ","          ",NA
"178W",178,"W",0,1417.79,14," 2+               ","          ",NA
"178W",178,"W",0,1449.48,14," 2+               ","          ",NA
"178W",178,"W",0,1545.8,3,"                  ","          ",NA
"178W",178,"W",0,1556.28,20," 6+               ","          ",NA
"178W",178,"W",0,1572.75,19," 5+               ","          ",NA
"178W",178,"W",0,1598.02,18," 4+               ","          ",NA
"178W",178,"W",0,1641.68,19,"                  ","          ",NA
"178W",178,"W",0,1703.94,16," 4+               ","          ",NA
"178W",178,"W",0,1718.27,15," 4+               ","          ",NA
"178W",178,"W",0,1728.6,3,"                  ","          ",NA
"178W",178,"W",0,1764.4,3,"                  ","          ",NA
"178W",178,"W",0,1864.2,4,"(4+)              ","          ",NA
"178W",178,"W",0,1939.41,24,"                  ","          ",NA
"178W",178,"W",0,1962.9,3,"                  ","          ",NA
"178W",178,"W",0,1997.43,18,"                  ","          ",NA
"178W",178,"W",0,2121.32,24,"                  ","          ",NA
"178W",178,"W",0,3301.3,4,"                  ","          ",NA
"178W",178,"W",0,3369.1,3,"(2+)              ","          ",NA
"178W",178,"W",0,3383.4,5,"                  ","          ",NA
"178W",178,"W",0,3499.5,4,"                  ","          ",NA
"178W",178,"W",0,3505.9,5,"                  ","          ",NA
"178W",178,"W",0,3512.1,4,"                  ","          ",NA
"178W",178,"W",0,3515.2,5," (2+)             ","          ",NA
"178W",178,"W",0,3551.2,4,"                  ","          ",NA
"178W",178,"W",0,3580.4,5,"                  ","          ",NA
"178W",178,"W",0,3585.7,5,"                  ","          ",NA
"178W",178,"W",0,3595,5,"                  ","          ",NA
"178W",178,"W",0,3634.6,5,"                  ","          ",NA
"178W",178,"W",0,3706.5,5,"                  ","          ",NA
"178W",178,"W",0,3807.3,4,"                  ","          ",NA
"178W",178,"W",0,3810.9,5,"                  ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"179HF",179,"HF",0,0,NA,"9/2+              ","          ",NA
"179TA",179,"TA",0,0,NA,"7/2+              ","1.82 Y    ",3
"179TA",179,"TA",0,30.7,1," 9/2-             ","1.42 US   ",8
"179TA",179,"TA",0,133.9,2,"(9/2+)            ","          ",NA
"179TA",179,"TA",0,238.7,3," 5/2+             ","          ",NA
"179TA",179,"TA",0,520.3,4,"(1/2)+            ","          ",NA
"179TA",179,"TA",0,527.7,4,"(3/2)+            ","          ",NA
"179TA",179,"TA",0,741.6,7," 1/2,3/2          ","          ",NA
"179TA",179,"TA",0,750.3,5," (1/2,3/2)        ","          ",NA
"179W",179,"W",0,430.22,4," 5/2-             ","          ",NA
"179W",179,"W",0,477.34,4," 7/2+             ","          ",NA
"179W",179,"W",0,531.41,5," 7/2-             ","          ",NA
"179W",179,"W",0,688.95,11,"(3/2)-            ","          ",NA
"179W",179,"W",0,720.19,4," 3/2+             ","          ",NA
"179W",179,"W",0,773.71,4," 5/2+             ","          ",NA
"179W",179,"W",0,855.27,5," 7/2+             ","          ",NA
"179W",179,"W",0,1029.08,9,"(5/2,7/2)+        ","          ",NA
"179W",179,"W",0,1072.31,11,"(5/2-)            ","          ",NA
"179W",179,"W",0,1480.36,10,"(7/2,9/2)         ","          ",NA
"179W",179,"W",0,1606.35,6,"(3/2)+            ","          ",NA
"179W",179,"W",0,1649.05,12,"(7/2)             ","          ",NA
"179W",179,"W",0,1680.28,5,"(7/2)+            ","          ",NA
"179W",179,"W",0,1750.3,13,"(3/2,5/2)         ","          ",NA
"179W",179,"W",0,1808.89,7,"(7/2)+            ","          ",NA
"179W",179,"W",0,2206.27,15,"(5/2,7/2+)        ","          ",NA
"179IR",179,"IR",0,99.8,NA,"(1/2)-            ","          ",NA
"179IR",179,"IR",0,193.1,NA,"(3/2)-            ","          ",NA
"179IR",179,"IR",0,271.5,NA,"(1/2,3/2)+        ","          ",NA
"179IR",179,"IR",0,343,NA," (1/2,3/2,5/2-)   ","          ",NA
"179IR",179,"IR",0,377.8,NA,"                  ","          ",NA
"179IR",179,"IR",0,493.1,NA," (1/2,3/2,5/2-)   ","          ",NA
"179IR",179,"IR",0,502.2,NA," (1/2,3/2,5/2-)   ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"180HF",180,"HF",0,0,NA," 0+               "," STABLE   ",NA
"180HF",180,"HF",0,93.324,20," 2+               "," 1.519 NS ",10
"180W",180,"W",0,103.54,3," 2+               ","          ",NA
"180W",180,"W",0,1006.35,3," 2-               "," 7.4 NS   ",4
"180W",180,"W",0,1117.31,3," 2+               ","          ",NA
"180W",180,"W",0,1587.26,5," 2+               ","          ",NA
"180W",180,"W",0,1632.9,6," (1-,2)           ","          ",NA
"180W",180,"W",0,1814.85,12," (2+,3)           ","          ",NA
"180W",180,"W",0,1831.69,4," 2-               ","          ",NA
"180W",180,"W",0,2176.79,6,"                  ","          ",NA
"180W",180,"W",0,2227.82,9,"                  ","          ",NA
"180W",180,"W",0,2256.63,6,"                  ","          ",NA
"180W",180,"W",0,2415.75,4," 2-               ","          ",NA
"180W",180,"W",0,2435.21,4," 2-               ","          ",NA
"180W",180,"W",0,2522.56,7,"                  ","          ",NA
"180W",180,"W",0,2531.49,9,"                  ","          ",NA
"180W",180,"W",0,2546.84,10,"                  ","          ",NA
"180W",180,"W",0,2884.1,6," 2-               ","          ",NA
"180W",180,"W",0,2909.99,10,"                  ","          ",NA
"180RE",180,"RE",0,20.1,1," 1+               "," 87.5 NS  ",27
"180OS",180,"OS",0,408.65,13," 4+               ","          ",NA
"180OS",180,"OS",0,795.06,16," 6+               ","          ",NA
"180OS",180,"OS",0,831,18," 2+               ","          ",NA
"180OS",180,"OS",0,870.44,19," 2+               ","          ",NA
"180OS",180,"OS",0,1022.8,18," 3+               ","          ",NA
"180OS",180,"OS",0,1052.82,22," 4+               ","          ",NA
"180OS",180,"OS",0,1196.94,19," 4+               ","          ",NA
"180OS",180,"OS",0,1375.35,25," 3-               ","          ",NA
"180OS",180,"OS",0,1379.02,23," 6+               ","          ",NA
"180OS",180,"OS",0,1405.8,3," 5+               ","          ",NA
"180OS",180,"OS",0,1514.98,21," 4-               ","          ",NA
"180OS",180,"OS",0,1515.6,4," 4+               ","          ",NA
"180OS",180,"OS",0,1604.1,3," 5-               ","          ",NA
"180HG",180,"HG",0,706.01,18," 4+               ","          ",NA
"180HG",180,"HG",0,1031.82,24," 6+               ","          ",NA
"180HG",180,"HG",0,1203.87,23,"                  ","          ",NA
"180HG",180,"HG",0,1223.6,19," (3-,4+)          ","          ",NA
"180HG",180,"HG",0,1504.1,3," (6+)             ","          ",NA
"180HG",180,"HG",0,1663,5,"                  ","          ",NA
"180HG",180,"HG",0,1797.26,19," 5(-)             ","          ",NA
"180HG",180,"HG",0,1840.2,5,"                  ","          ",NA
"180HG",180,"HG",0,2021.9,20,"                  ","          ",NA
"180HG",180,"HG",0,2348.56,19," (4,5-)           ","          ",NA
"180HG",180,"HG",0,2487.5,3,"                  ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"181TA",181,"TA",0,0,NA,"7/2+              ","STABLE    ",NA
"181TA",181,"TA",0,6.24,2," 9/2-             ","   6.05 US",12
"181TA",181,"TA",0,136.28,2," 9/2+             ","          ",NA
"181TA",181,"TA",0,158.56,3,"  11/2-           ","          ",NA
"181W",181,"W",0,365.56,13,"5/2-              "," 14.59 US ",15
"181W",181,"W",0,409.21,17,"7/2-              ","          ",NA
"181W",181,"W",0,450.13,17,"3/2-              ","          ",NA
"181W",181,"W",0,475.65,14,"7/2-              ","          ",NA
"181W",181,"W",0,488.43,17,"5/2-              ","          ",NA
"181W",181,"W",0,529.43,16,"3/2-              ","          ",NA
"181W",181,"W",0,560.46,16,"5/2-              ","          ",NA
"181W",181,"W",0,643.02,16,"7/2-              ","          ",NA
"181W",181,"W",0,661.75,17,"7/2-              ","          ",NA
"181W",181,"W",0,726.28,16,"3/2-              ","          ",NA
"181W",181,"W",0,807.38,16,"5/2-              ","          ",NA
"181W",181,"W",0,953.43,17,"7/2+              ","          ",NA
"181W",181,"W",0,993.4,3,"(9/2)+            ","          ",NA
"181W",181,"W",0,1009.32,17,"(5/2,7/2)+        ","          ",NA
"181W",181,"W",0,1188.34,18,"3/2-              ","          ",NA
"181W",181,"W",0,1248.85,18,"     5/2-         ","          ",NA
"181W",181,"W",0,1271.97,18,"5/2+              ","          ",NA
"181W",181,"W",0,1330.7,23,"  5/2-,7/2-       ","          ",NA
"181W",181,"W",0,1355.3,4," 5/2-,7/2-        ","          ",NA
"181W",181,"W",0,1365.59,16,"3/2+              ","          ",NA
"181W",181,"W",0,1377.72,22," 3/2+,5/2+        ","          ",NA
"181W",181,"W",0,1422.8,3," 5/2-,7/2-        ","          ",NA
"181W",181,"W",0,1440.54,19,"  5/2+,7/2+       ","          ",NA
"181W",181,"W",0,1469.12,20,"(5/2)+            ","          ",NA
"181W",181,"W",0,1498.14,20,"7/2+              ","          ",NA
"181W",181,"W",0,1538,5,"(7/2+)            ","          ",NA
"181RE",181,"RE",0,432.47,11,"1/2-              ","          ",NA
"181RE",181,"RE",0,599.67,12,"3/2-              ","          ",NA
"181RE",181,"RE",0,787.6,4,"(1/2+,3/2+)       ","          ",NA
"181RE",181,"RE",0,826.77,22,"(1/2,3/2)+        ","          ",NA
"181RE",181,"RE",0,831.62,22," 3/2+             ","          ",NA
"181RE",181,"RE",0,867.2,16,"1/2-,3/2-         ","          ",NA
"181RE",181,"RE",0,931.5,3,"(1/2+,3/2+)       ","          ",NA
"181RE",181,"RE",0,1000.5,6,"                  ","          ",NA
"181RE",181,"RE",0,1059.9,5,"(-)               ","          ",NA
"181RE",181,"RE",0,1060.38,22,"3/2+              ","          ",NA
"181RE",181,"RE",0,1108.03,25," 1/2-,3/2-        ","          ",NA
"181RE",181,"RE",0,1191.63,22,"1/2-,3/2-         ","          ",NA
"181RE",181,"RE",0,1385.4,6,"(1/2-,3/2)        ","          ",NA
"181RE",181,"RE",0,1434.4,3,"(3/2-)            ","          ",NA
"181RE",181,"RE",0,1442.66,24," 3/2-             ","          ",NA
"181RE",181,"RE",0,1924.8,4,"(3/2)-            ","          ",NA
"181RE",181,"RE",0,1937.6,5," 1/2+,3/2+        ","          ",NA
"181RE",181,"RE",0,1946.1,5," 3/2-             ","          ",NA
"181RE",181,"RE",0,1958.5,6,"(1/2+,3/2+)       ","          ",NA
"181RE",181,"RE",0,2015.3,5,"(1/2+,3/2+)       ","          ",NA
"181RE",181,"RE",0,2091,5," 1/2+,3/2+        ","          ",NA
"181RE",181,"RE",0,2137.9,3,"3/2-              ","          ",NA
"181RE",181,"RE",0,2172.3,3,"3/2-              ","          ",NA
"181RE",181,"RE",0,2426,8,"(1/2-,3/2)        ","          ",NA
"181RE",181,"RE",0,2482.3,3,"3/2-              ","          ",NA
"181RE",181,"RE",0,2866.6,4,"1/2-,3/2-         ","          ",NA
"181RE",181,"RE",0,262.9,NA," 9/2-             "," 158 NS   ",10
"181IR",181,"IR",0,111.97,10," (1/2)-           ","          ",NA
"181IR",181,"IR",0,289.38,19,"  5/2+            ","          ",NA
"181IR",181,"IR",0,1551.73,14," 1/2-,3/2-        ","          ",NA
"181IR",181,"IR",0,1667.68,16," 1/2-,3/2-        ","          ",NA
"181IR",181,"IR",0,1680.75,15," 1/2-,3/2-        ","          ",NA
"181IR",181,"IR",0,1698.9,15," 1/2-,3/2-        ","          ",NA
"181IR",181,"IR",0,1749.91,13," 1/2-,3/2-        ","          ",NA
"181PT",181,"PT",0,0,NA,"1/2-              ","          ",NA
"181PT",181,"PT",0,166.64,8," (5/2)-           ","          ",NA
"181PT",181,"PT",0,597.64,12,"   (5/2)-         ","          ",NA
"181PT",181,"PT",0,658.72,10," (5/2,7/2)-       ","          ",NA
"181PT",181,"PT",0,750.39,12," (1/2-)           ","          ",NA
"181PT",181,"PT",0,835.36,16," (5/2)-           ","          ",NA
"181PT",181,"PT",0,855.09,19,"  (1/2,3/2,5/2)-  ","          ",NA
"181PT",181,"PT",0,881.05,23,"  5/2-,7/2-       ","          ",NA
"181PT",181,"PT",0,1007.8,10," (1/2-,3/2-)      ","          ",NA
"181PT",181,"PT",0,1087.33,23,"                  ","          ",NA
"181PT",181,"PT",0,1256.1,4," (5/2,7/2,9/2)-   ","          ",NA
"181PT",181,"PT",0,1326.36,19," (3/2-,5/2-)      ","          ",NA
"181PT",181,"PT",0,2015.41,10," (1/2-,3/2,5/2-)  ","          ",NA
"181PT",181,"PT",0,2053.21,21," (3/2-,5/2-)      ","          ",NA
"181PT",181,"PT",0,2082.72,14," (3/2-,5/2-)      ","          ",NA
"181PT",181,"PT",0,2085.12,9," (5/2)-           ","          ",NA
"181PT",181,"PT",0,2095.07,10," (5/2-)           ","          ",NA
"181PT",181,"PT",0,2101.83,10," (1/2,3/2,5/2)-   ","          ",NA
"181PT",181,"PT",0,2122.52,13," (LE 7/2)-        ","          ",NA
"181PT",181,"PT",0,2126.65,13," (1/2,3/2,5/2)-   ","          ",NA
"181PT",181,"PT",0,2137.4,10," (1/2-,3/2,5/2-)  ","          ",NA
"181PT",181,"PT",0,2153.5,4," (5/2-,7/2-)      ","          ",NA
"181PT",181,"PT",0,2240.94,18,"(LE 7/2)          ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"182W",182,"W",0,680.5,10," 6+               ","          ",NA
"182W",182,"W",0,1621.27,5," 5-               ","          ",NA
"182W",182,"W",0,1623.54,6,"(5)+              ","          ",NA
"182W",182,"W",0,1660.37,5," 5-               ","          ",NA
"182W",182,"W",0,1756.77,6," 6+               ","          ",NA
"182W",182,"W",0,1768.95,5," (6)-             ","          ",NA
"182W",182,"W",0,1809.66,7,"5-                ","          ",NA
"182W",182,"W",0,1810.89,6,"(6)-              ","          ",NA
"182W",182,"W",0,1829.53,5," 6-               ","          ",NA
"182W",182,"W",0,1916.94,11,"(7)-              ","          ",NA
"182W",182,"W",0,1960.33,6," (7)-             ","          ",NA
"182W",182,"W",0,1960.79,8," 6-               ","          ",NA
"182W",182,"W",0,1971.09,8,"(7)+              ","          ",NA
"182W",182,"W",0,1978.37,6," (7)-             ","          ",NA
"182W",182,"W",0,2114.43,7," (8)-             ","          ",NA
"182W",182,"W",0,2120.53,8," (8-)             ","          ",NA
"182W",182,"W",0,2204.56,8," (8)-             ","          ",NA
"182W",182,"W",0,100.11,4," 2+               ","          ",NA
"182W",182,"W",0,1221.49,5," 2+               ","          ",NA
"182W",182,"W",0,1257.45,5," 2+               ","          ",NA
"182W",182,"W",0,1289.24,5," 2-               ","          ",NA
"182W",182,"W",0,1331.24,6," 3+               ","          ",NA
"182W",182,"W",0,1373.91,5,"  3-              ","          ",NA
"182W",182,"W",0,1442.83,11," 4+               ","          ",NA
"182W",182,"W",0,1487.61,5," 4-               ","          ",NA
"182W",182,"W",0,1856.02,7," (2+)             ","          ",NA
"182W",182,"W",0,1871.17,15," 1-               ","          ",NA
"182W",182,"W",0,2023.66,5," 3-               ","          ",NA
"182W",182,"W",0,2057.47,7,"  1+              ","          ",NA
"182W",182,"W",0,2109.8,21," (2-,3-)          ","          ",NA
"182W",182,"W",0,2116.4,3,"                  ","          ",NA
"182W",182,"W",0,2147.98,17," (3-)             ","          ",NA
"182W",182,"W",0,2173.3,3,"                  ","          ",NA
"182W",182,"W",0,2184.12,6," (2-,3-)          ","          ",NA
"182W",182,"W",0,2207.17,15," (3-)             ","          ",NA
"182W",182,"W",0,2208.94,18," 3-               ","          ",NA
"182W",182,"W",0,2240.83,15," (3+)             ","          ",NA
"182W",182,"W",0,2274.73,6," (3)-             ","          ",NA
"182W",182,"W",0,2316.1,22,"                  ","          ",NA
"182RE",182,"RE",0,NA,22," (2)-             "," 585 NS   ",30
"182RE",182,"RE",0,NA,24," 1-               ","  5.1 NS  ",2
"182RE",182,"RE",0,NA,5,"  1-              ","          ",NA
"182RE",182,"RE",0,NA,3," 1+               "," 0.5 NS   ",NA
"182RE",182,"RE",0,NA,5,"(1)-              ","          ",NA
"182RE",182,"RE",0,NA,5," (1+)             ","          ",NA
"182OS",182,"OS",0,126.89,8," 2+               "," 813 PS   ",11
"182OS",182,"OS",0,400.3,9," 4+               ","          ",NA
"182OS",182,"OS",0,794.01,12," 6+               ","          ",NA
"182OS",182,"OS",0,890.62,8," 2+               ","          ",NA
"182OS",182,"OS",0,1039.05,10," 3+               ","          ",NA
"182OS",182,"OS",0,1159.88,12,"  2+              ","          ",NA
"182OS",182,"OS",0,1190.3,10," 4+               ","          ",NA
"182OS",182,"OS",0,1378.25,11,"  4+              ","          ",NA
"182OS",182,"OS",0,1393.2,13,"  (2+)            ","          ",NA
"182OS",182,"OS",0,1399.3,12,"  5+              ","          ",NA
"182OS",182,"OS",0,1471.73,11,"  (3-)            ","          ",NA
"182OS",182,"OS",0,1522.73,13," (2+,3,4+)        ","          ",NA
"182OS",182,"OS",0,1537.4,19," (1+:4+)          ","          ",NA
"182OS",182,"OS",0,1588.54,20,"  6+              ","          ",NA
"182OS",182,"OS",0,1617.42,13,"  (3,4)+          ","          ",NA
"182OS",182,"OS",0,1627.39,14," (3+,4,5+)        ","          ",NA
"182OS",182,"OS",0,1640.89,12," (2+,3,4+)        ","          ",NA
"182OS",182,"OS",0,1654.02,14,"  5-              ","          ",NA
"182OS",182,"OS",0,1669.42,16,"  (4+)            ","          ",NA
"182OS",182,"OS",0,1676.6,22," (1,2)            ","          ",NA
"182OS",182,"OS",0,1734.85,17," 5-               ","          ",NA
"182OS",182,"OS",0,1756.17,24,"  6-              ","          ",NA
"182OS",182,"OS",0,1768.9,22,"  (1,2)           ","          ",NA
"182OS",182,"OS",0,1785.44,18," (3+,4,5+)        ","          ",NA
"182OS",182,"OS",0,1813.2,4,"                  ","          ",NA
"182OS",182,"OS",0,1844.41,22,"                  ","          ",NA
"182OS",182,"OS",0,1876.42,24,"                  ","          ",NA
"182OS",182,"OS",0,1895.34,20,"   5-             ","          ",NA
"182OS",182,"OS",0,1899.21,23," (2+,3,4+)        ","          ",NA
"182OS",182,"OS",0,2025.09,23," (1+:4+)          ","          ",NA
"182OS",182,"OS",0,2059.4,4,"                  ","          ",NA
